State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,APC,LP,PDP,NNPP,Latitude,Longitude,Latitude_rad,Longitude_rad,APC_outlier_score,LP_outlier_score,PDP_outlier_score,NNPP_outlier_score
DELTA,BURUTU,SEIMBIRI,10-04-04-013,AGBEDEWARE  II  -  AGBEDEWARE  P/G,44,526,4,37,3,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,16.93548387096774,15.677419354838708,22.137096774193548,0.21774193548387097
DELTA,BURUTU,SEIMBIRI,10-04-04-014,AGBEDEWARE  III  -  ALAGBA   P/G,54,579,10,28,13,2,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,10.887096774193548,6.60483870967742,12.056451612903224,1.7983870967741935
DELTA,BURUTU,SEIMBIRI,10-04-04-015,DONOWARE I - YOYO   P/G,81,659,19,35,20,4,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,1.8145161290322598,13.661290322580644,5.0,3.814516129032258
DELTA,BURUTU,SEIMBIRI,10-04-04-016,DONOWARE II - ALIYA  P/G,141,1236,26,63,27,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,5.241935483870968,41.88709677419355,2.056451612903224,0.21774193548387097
DELTA,BURUTU,SEIMBIRI,10-04-04-017,OGUSUWARE  -  OGUSUWARE  P/G,100,1090,5,62,31,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,15.927419354838708,40.87903225806451,6.088709677419356,0.21774193548387097
DELTA,BURUTU,SEIMBIRI,10-04-04-018,ARIGBOWARE  I  - ARIGBOWARE   P/G,97,673,25,58,4,1,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,4.233870967741936,36.846774193548384,21.129032258064516,0.7903225806451613
DELTA,BURUTU,SEIMBIRI,10-04-04-019,ARIGBOWARE  II/DONOWARE I -  ARIGBOWARE,30,440,7,20,2,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,13.911290322580644,1.4596774193548399,23.14516129032258,0.21774193548387097
DELTA,BURUTU,SEIMBIRI,10-04-04-020,PEREBIRI  QUARTERS  -  OWUSIMOWEI   P/G,108,653,11,67,23,1,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,9.879032258064516,45.91935483870968,1.975806451612904,0.7903225806451613
DELTA,BURUTU,SEIMBIRI,10-04-04-021,"EKPOWARE I - PRIMARY SCHOOL, HALL",83,619,4,68,2,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,16.93548387096774,46.927419354838705,23.14516129032258,0.21774193548387097
DELTA,BURUTU,SEIMBIRI,10-04-04-022,OMBEKEWARE  I  -  AZUWARE  P/G,74,2222,15,45,2,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,5.846774193548388,23.741935483870968,23.14516129032258,0.21774193548387097
DELTA,BURUTU,SEIMBIRI,10-04-04-023,EYOLOWARE  -  TORO  P/G,26,823,0,0,0,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,20.967741935483872,21.620967741935484,25.161290322580644,0.21774193548387097
DELTA,BURUTU,SEIMBIRI,10-04-04-024,EKPOWARE  II  -  OYAGBARUMO   P/G,57,509,12,37,8,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,8.870967741935484,15.677419354838708,17.096774193548388,0.21774193548387097
DELTA,BURUTU,SEIMBIRI,10-04-04-026,OMBEKENARE  III  -  SUNDAY    P/G,46,766,8,24,14,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,12.903225806451612,2.572580645161292,11.048387096774192,0.21774193548387097
DELTA,BURUTU,SEIMBIRI,10-04-04-027,"OGUSUWARE  I  -  PRIMARY SCHOOL, HALL",171,533,55,35,79,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,34.475806451612904,13.661290322580644,54.475806451612904,0.21774193548387097
DELTA,BURUTU,SEIMBIRI,10-04-04-028,"OGUSUWARE  II  -  PRIMARY SCHOOL, HALL",54,497,8,12,30,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,12.903225806451612,9.524193548387096,5.080645161290324,0.21774193548387097
DELTA,BURUTU,SEIMBIRI,10-04-04-029,AKPIGBENE  -  AKPIGBENE   P/G,80,532,49,1,24,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,28.427419354838708,20.612903225806452,0.9677419354838719,0.21774193548387097
DELTA,BURUTU,OJOBO,10-04-05-001,SAWEI  I & II - NISSAMA   P/G,114,381,8,82,21,2,26.012373,76.3560109,0.45400155510687495,1.3326637938936787,0.666666666666667,46.0,8.666666666666668,1.3333333333333335
DELTA,BURUTU,OJOBO,10-04-05-001,SAWEI  I & II - NISSAMA   P/G,114,381,8,82,21,2,26.012373,76.3560109,0.45400155510687495,1.3326637938936787,0.666666666666667,46.0,8.666666666666668,1.3333333333333335
DELTA,BURUTU,OJOBO,10-04-05-002,SAWEI  I & II - NISSAMA   P/G,56,424,7,13,34,0,26.012373,76.3560109,0.45400155510687495,1.3326637938936787,0.666666666666667,46.0,8.666666666666668,1.3333333333333333
DELTA,BURUTU,OJOBO,10-04-05-002,SAWEI  I & II - NISSAMA   P/G,56,424,7,13,34,0,26.012373,76.3560109,0.45400155510687495,1.3326637938936787,0.666666666666667,46.0,8.666666666666668,1.3333333333333333
DELTA,BURUTU,OJOBO,10-04-05-003,OKODIZIMOR  - OKIDIZIMOR   P/G,203,786,49,86,66,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,28.427419354838708,65.0725806451613,41.37096774193549,0.21774193548387097
DELTA,BURUTU,OJOBO,10-04-05-006,EGEDE  -  APAMO   P/G,73,300,19,37,14,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,1.8145161290322598,15.677419354838708,11.048387096774192,0.21774193548387097
DELTA,BURUTU,OJOBO,10-04-05-009,OMBUTUAEBE  I  -  TEITEI   P/G,53,324,6,40,7,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,14.919354838709676,18.701612903225808,18.10483870967742,0.21774193548387097
DELTA,BURUTU,OJOBO,10-04-05-011,ABASUOGHA   -   GBAFADE   P/G,126,568,23,23,60,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,2.217741935483872,1.5645161290322598,35.322580645161295,0.21774193548387097
DELTA,BURUTU,OJOBO,10-04-05-012,OFONIBIDI  I  -  OFONIBIDI   P/G,158,493,0,0,0,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,20.967741935483872,21.620967741935484,25.161290322580644,0.21774193548387097
DELTA,BURUTU,OJOBO,10-04-05-013,OROUPADE I -  KOLOJI   P/G,104,365,10,71,17,1,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,10.887096774193548,49.95161290322581,8.024193548387096,0.7903225806451613
DELTA,BURUTU,OJOBO,10-04-05-014,OROUPADE II -  JOHN    P/G,74,243,9,49,14,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,11.89516129032258,27.774193548387096,11.048387096774192,0.21774193548387097
DELTA,BURUTU,OJOBO,10-04-05-015,ESOKO  -  ZOUKUMO  PRIMARY SCHOOL,104,525,5,45,41,0,5.0312673,5.6691575,0.0878121799329253,0.09894546418913043,-1.0,-1.0,-1.0,-1.0
DELTA,BURUTU,OJOBO,10-04-05-017,MARKET WATERSIDE -  MARKET STORE,38,227,2,30,6,0,41.4560882,-70.6032172,0.7235452340871695,-1.2322586026406919,-1.0,-1.0,-1.0,-1.0
DELTA,BURUTU,OJOBO,10-04-05-020,OFONIBIO  II  -  OYERE   P/G,82,289,8,68,2,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,12.903225806451612,46.927419354838705,23.14516129032258,0.21774193548387097
DELTA,BURUTU,OJOBO,10-04-05-021,DIEKUMOGBENE  -  GBESAI   P/G,86,281,47,2,36,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,26.411290322580644,19.60483870967742,11.129032258064516,0.21774193548387097
DELTA,BURUTU,OJOBO,10-04-05-023,AFORESUOGBENE  - AFORESUOGBENE,46,185,2,19,25,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,18.951612903225808,2.467741935483872,0.040322580645160144,0.21774193548387097
DELTA,BURUTU,OJOBO,10-04-05-024,BOLOU  -  OJOBO  -  TOWN HALL,42,202,8,14,20,0,5.0149179,5.660212,0.08752682907219975,0.09878933576089327,17.0,10.0,69.0,0.0
DELTA,BURUTU,OJOBO,10-04-05-025,TAMOBIRI  -  TAMABIRI   P/G,77,298,28,19,25,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,7.258064516129032,2.467741935483872,0.040322580645160144,0.21774193548387097
DELTA,BURUTU,OJOBO,10-04-05-026,BINATEI  -  BINATEI   P/G,25,213,1,19,5,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,19.95967741935484,2.467741935483872,20.120967741935484,0.21774193548387097
DELTA,BURUTU,OJOBO,10-04-05-027,SAWEI   III  -  SAWEI   P/G,61,338,5,39,17,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,15.927419354838708,17.693548387096776,8.024193548387096,0.21774193548387097
DELTA,BURUTU,OJOBO,10-04-05-028,ADOKEME  -  ADOKEME   P/G,71,499,0,16,49,1,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,20.967741935483872,5.491935483870968,24.233870967741936,0.7903225806451613
DELTA,BURUTU,BULOU - NDORO,10-04-06-001,"BOLOU-NDORO  -  PRIMARY  SCHOOL, HALL",0,298,0,0,0,0,6.2311704,6.4552932,0.10875443973281207,0.11266612052160081,10.066666666666666,60.3,33.36666666666667,0.8333333333333334
DELTA,BURUTU,BULOU - NDORO,10-04-06-002,PEREGEDE  -  PEREGEDE   P/G,64,318,44,4,12,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,23.387096774193548,17.588709677419356,13.06451612903226,0.21774193548387097
DELTA,BURUTU,BULOU - NDORO,10-04-06-003,TAMBOBIRI  QUARTERS - TAMABOBIRI   P/G I,24,604,2,0,20,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,18.951612903225808,21.620967741935484,5.0,0.21774193548387097
DELTA,BURUTU,BULOU - NDORO,10-04-06-004,TAMBOBIRI  QUARTERS - TAMABOBIRI   P/G II,61,204,12,10,35,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,8.870967741935484,11.54032258064516,10.120967741935484,0.21774193548387097
DELTA,BURUTU,BULOU - NDORO,10-04-06-005,AYAMA  -  ALABOR   P/G,43,290,12,3,26,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,8.870967741935484,18.596774193548388,1.0483870967741922,0.21774193548387097
DELTA,BURUTU,BULOU - NDORO,10-04-06-006,QUAZI  QAURTERS  - QUAZI   P/G,20,270,15,1,3,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,5.846774193548388,20.612903225806452,22.137096774193548,0.21774193548387097
DELTA,BURUTU,BULOU - NDORO,10-04-06-008,SIGEDE  QUARTERS  -  SIGEDE   P/G,0,298,0,0,0,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,20.967741935483872,21.620967741935484,25.161290322580644,0.21774193548387097
DELTA,BURUTU,BULOU - NDORO,10-04-06-009,LABOWARE/EKOGBENE  -  ESAMA   P/G,76,387,2,55,12,0,30.3355298,76.8813434,0.529454875346857,1.341832575686412,-1.0,-1.0,-1.0,-1.0
DELTA,BURUTU,BULOU - NDORO,10-04-06-010,DOWEI/OKUBO  -  EVA   P/G,80,477,10,39,17,2,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,10.887096774193548,17.693548387096776,8.024193548387096,1.7983870967741935
DELTA,BURUTU,BULOU - NDORO,10-04-06-011,MARKET  AREA  -  ASOBORE  P/G,67,449,10,31,24,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,10.887096774193548,9.629032258064516,0.9677419354838719,0.21774193548387097
DELTA,BURUTU,BULOU - NDORO,10-04-06-012,ABADIAMA  -  ABADIAMA  PRIMARY  SCHOOL,44,187,6,11,27,0,5.3491887,5.5026764,0.0933609551254752,0.09603982085178851,14.919354838709676,10.532258064516128,2.056451612903224,0.21774193548387097
