name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
lagos,2020-01-19,93.2,77,82.9,100.9,77,86.8,71.5,70.8,0,0,0,,0,0,17.7,8.1,132.4,1012,26.4,2.6,256.2,22.1,9,,2020-01-19T07:03:06,2020-01-19T18:50:59,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2020-01-20,93.2,73.2,81.6,96.4,73.2,82.6,67.1,64.2,0,0,0,,0,0,17.4,10.3,116.8,1010.9,34.1,1.1,255.5,22.1,9,,2020-01-20T07:03:18,2020-01-20T18:51:24,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-01-21,96.6,73.4,83.2,100.3,73.4,85,67.6,62.3,0,0,0,,0,0,19.2,10.3,72.5,1011.6,24.1,1,259.6,22.2,9,,2020-01-21T07:03:29,2020-01-21T18:51:48,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
lagos,2020-01-22,96.8,75.2,84.5,100.6,75.2,88,70,64.2,0,0,0,,0,0,21,10.3,232.2,1011.5,23.3,1.2,260.8,22.5,9,,2020-01-22T07:03:39,2020-01-22T18:52:11,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2020-01-23,95,78.8,83.6,105.2,78.8,90.6,75.6,78.2,0,0,0,,0,0,20.1,12.8,201.8,1011,29.3,2,250.5,21.6,9,,2020-01-23T07:03:49,2020-01-23T18:52:34,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-01-24,96.4,77,83.6,96.9,77,85.9,69.9,69.2,0,0,0,,0,0,13.2,9.2,134.4,1011.9,28.5,1.8,265.6,22.9,9,,2020-01-24T07:03:57,2020-01-24T18:52:56,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
lagos,2020-01-25,96.8,66,80.3,95.1,66,79.5,58.7,53.8,0,0,0,,0,0,16.1,13.9,105.2,1012.3,36.4,1.8,281,24.3,10,,2020-01-25T07:04:05,2020-01-25T18:53:18,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,VRJT5"
lagos,2020-01-26,95.3,68,80.4,95.3,68,80.1,60,53.8,0,0,0,,0,0,15,11.4,127,1012.8,26.2,1.6,275.6,24,9,,2020-01-26T07:04:11,2020-01-26T18:53:39,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,VRJU8,DNMM,65201099999"
lagos,2020-01-27,93.2,68,80.1,95.2,68,80.8,64,59.9,0,0,0,,0,0,19.7,10.3,15.3,1012.2,21.7,1.6,272.3,23.4,9,,2020-01-27T07:04:17,2020-01-27T18:53:59,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
lagos,2020-01-28,93.5,69.4,80.6,97.9,69.4,83.3,70,73,0,0,0,,0,0,21.9,12.5,326.4,1012.5,28.3,1.7,258.9,22.6,9,,2020-01-28T07:04:21,2020-01-28T18:54:18,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-01-29,96.8,73.4,82.7,100.6,73.4,86.1,72.6,75.8,0,0,0,,0,0,19.9,8.1,211.6,1011.9,16.8,2.2,258.4,22.3,9,,2020-01-29T07:04:25,2020-01-29T18:54:37,0.15,Clear,Clear conditions throughout the day.,clear-day,"VRJU8,65203099999,DNMM,65201099999"
lagos,2020-01-30,95,75.2,82.3,110,75.2,87.4,75.5,81.9,0,0,0,,0,0,20.4,11.4,220.8,1013.1,33.9,2,253.1,21.8,9,,2020-01-30T07:04:28,2020-01-30T18:54:56,0.18,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65213099999,DNMM,remote,65201099999"
lagos,2020-01-31,95,77,83.6,107.5,77,90,76.3,80.3,0,0,0,,0,0,18.8,11.4,227.4,1013.3,41.9,2.8,240.2,20.7,9,,2020-01-31T07:04:29,2020-01-31T18:55:13,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2020-02-01,96.4,75.2,83.9,107.4,75.2,90,75.8,79.3,0,0,0,,0,0,19,9.2,41.3,1012.5,28.3,2.8,252.9,22,9,,2020-02-01T07:04:30,2020-02-01T18:55:30,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2020-02-02,98.6,76.8,84,102.8,76.8,87.2,72.8,74.2,0,0,0,,0,0,19.5,13.9,344.9,1012.7,27.6,3.4,266.4,22.9,9,,2020-02-02T07:04:30,2020-02-02T18:55:46,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"DNMM,65201099999"
lagos,2020-02-03,95,73,82.3,101.4,73,85.5,71.8,73.3,0,0,0,,0,0,21.7,11.2,189.2,1012.9,18.8,2.7,263.9,22.6,9,,2020-02-03T07:04:29,2020-02-03T18:56:02,0.31,Clear,Clear conditions throughout the day.,clear-day,"DNMM,remote,65201099999"
lagos,2020-02-04,95.4,73.4,82.7,107.4,73.4,87.7,74.4,77.9,0,0,0,,0,0,19.9,13.9,192.8,1013.3,30.9,3.6,249.4,21.7,9,,2020-02-04T07:04:27,2020-02-04T18:56:17,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
lagos,2020-02-05,95,75.2,83.4,105.2,75.2,89.3,75.4,78.8,0,0,0,,0,0,20.1,10.3,199.9,1012.3,27.4,3.5,241.7,20.9,9,,2020-02-05T07:04:24,2020-02-05T18:56:31,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
lagos,2020-02-06,96.8,75.5,84.5,103.6,75.5,89.9,74,74.2,0,0,0,,0,0,19,12.8,148.2,1011.6,25,3.2,252.5,21.9,9,,2020-02-06T07:04:20,2020-02-06T18:56:44,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
lagos,2020-02-07,98.6,76.5,84.8,98.7,76.5,85.3,65.4,59.5,0,0,0,,0,0,19.5,15,104.5,1011.7,27.8,3.3,271.7,23.4,9,,2020-02-07T07:04:15,2020-02-07T18:56:57,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
lagos,2020-02-08,99,71.6,83.4,99.8,71.6,84.6,63.1,53.9,0,0,0,,0,0,23.3,13.9,193.1,1011.5,23.6,2.6,274.9,23.8,9,,2020-02-08T07:04:09,2020-02-08T18:57:09,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
lagos,2020-02-09,95,75.2,83.8,107.4,75.2,90.6,75.1,76.7,0,0,0,,0,0,19,13.9,210.5,1012.5,29.5,4,234.8,20.4,9,,2020-02-09T07:04:03,2020-02-09T18:57:20,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
lagos,2020-02-10,95,78.8,85,110.3,78.8,95,78.3,81.9,0,0,0,,0,0,18.8,9.2,78.2,1012.8,40.6,3.7,205.4,17.8,7,,2020-02-10T07:03:55,2020-02-10T18:57:30,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2020-02-11,96.8,78.6,85.6,96.5,78.6,88.9,69.9,65.4,0,0,0,,0,0,19.7,9.2,33.3,1012.4,26.1,1.9,272.7,23.7,9,,2020-02-11T07:03:47,2020-02-11T18:57:40,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2020-02-12,97.1,75.2,84.3,95.5,75.2,84.2,59.2,47,0,0,0,,0,0,19.2,16.1,76.6,1012.1,24.6,1,286.4,24.8,10,,2020-02-12T07:03:38,2020-02-12T18:57:49,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2020-02-13,95.3,75.2,83.5,95.3,75.2,83.8,62.9,52.8,0,0,0,,0,0,18.1,13.9,107.5,1011.8,19.8,0.6,280.8,24.2,10,,2020-02-13T07:03:28,2020-02-13T18:57:58,0.64,Clear,Clear conditions throughout the day.,fog,"65210099999,VRJU8,DNMM,65201099999"
lagos,2020-02-14,98.6,73.4,84.3,98.4,73.4,86.3,65.4,57,0,0,0,,0,0,18.8,11.4,160,1010.1,27.1,0.7,281.4,24.2,10,,2020-02-14T07:03:17,2020-02-14T18:58:06,0.68,Partially cloudy,Partly cloudy throughout the day.,fog,"65210099999,65213099999,VRJU8,DNMM,65201099999"
lagos,2020-02-15,96.8,77,84.6,107.4,77,91,75.2,75.9,0,0,0,,0,0,20.4,13.9,222.5,1010,24.9,1.2,277.6,24,9,,2020-02-15T07:03:05,2020-02-15T18:58:13,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2020-02-16,95,78.8,84.5,110,78.8,92.7,77.2,80.4,0,0,0,,0,0,21.5,10.3,215.1,1010.8,27.1,1.3,262.8,22.7,9,,2020-02-16T07:02:52,2020-02-16T18:58:19,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2020-02-17,95,78.6,85,110,78.6,94.6,77.5,79.6,0,0,0,,0,0,21.7,11.4,222.6,1011.3,35.4,2.1,258,22.4,9,,2020-02-17T07:02:39,2020-02-17T18:58:25,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2020-02-18,95,80.4,85.9,110,87.1,98,78.5,79.9,0,0,0,,0,0,21,13.9,224.7,1011.7,34.7,2.9,221.3,19.2,8,,2020-02-18T07:02:25,2020-02-18T18:58:30,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999,VRJT5"
lagos,2020-02-19,96.8,77,85.9,112.4,77,97.4,78.3,79.6,0,0,0,,0,0,18.6,15,230.4,1010.5,41.4,4.1,233.6,20.1,9,,2020-02-19T07:02:10,2020-02-19T18:58:35,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
lagos,2020-02-20,96.8,80.6,86.7,115.3,88.1,99.4,78.6,78,0,0,0,,0,0,19.7,15.9,209.8,1009.2,34,4.3,239.6,20.7,8,,2020-02-20T07:01:54,2020-02-20T18:58:39,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2020-02-21,95.1,80.6,86.6,110.5,87.1,98.5,78,77.2,0,0,0,,0,0,20.1,11.4,224.7,1009.2,30.5,4.3,248.4,21.5,9,,2020-02-21T07:01:38,2020-02-21T18:58:42,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
lagos,2020-02-22,98.6,81.1,86.9,114.8,89.6,101.2,79.6,80.2,0,0,0,,0,0,21.7,10.3,256,1009.9,49,4.8,223.7,19.4,8,,2020-02-22T07:01:20,2020-02-22T18:58:45,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999,VRJT5"
lagos,2020-02-23,96.8,82,87.2,115.3,87,100.7,78.9,78.1,0,0,0,,0,0,23.5,15,256.9,1010.8,49.4,5,249.5,21.5,9,,2020-02-23T07:01:03,2020-02-23T18:58:47,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999,VRJT5"
lagos,2020-02-24,96.8,82.4,87.7,115.3,94,101.9,79.3,78.1,0,0,0,,0,0,21.3,13.9,251.9,1010.5,37.8,4.9,246.1,21.4,9,,2020-02-24T07:00:44,2020-02-24T18:58:49,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2020-02-25,96.8,80.9,86.8,110,88.9,99.2,78.4,77.8,0,0,0,,0,0,21,13.9,268.4,1010.4,37.7,4.8,242.4,20.8,9,,2020-02-25T07:00:25,2020-02-25T18:58:50,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
lagos,2020-02-26,95,80.2,85.3,110,86.3,96.6,78.4,80.9,0,0,0,,0,0,19,11.4,228.2,1009.9,46.9,5,226.3,19.5,8,,2020-02-26T07:00:05,2020-02-26T18:58:50,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999,VRJT5"
lagos,2020-02-27,96.8,80.6,86.7,115.3,86.3,98.3,77.7,76,0,0,0,,0,0,21.5,10.5,235.6,1010.5,46.6,5.2,257.7,22.3,9,,2020-02-27T06:59:45,2020-02-27T18:58:50,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-02-28,96.8,77,85,115.3,77,95.4,78,80.8,0,0,0,,0,0,19.9,10.8,258,1011.2,49.3,5.1,220.4,19,7,,2020-02-28T06:59:24,2020-02-28T18:58:50,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
lagos,2020-02-29,94.1,80.2,85.9,114.5,86.1,99,79.1,81,0,0,0,,0,0,22.8,14.9,247.2,1010.3,46.1,4.9,222.4,19.3,9,,2020-02-29T06:59:02,2020-02-29T18:58:49,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
lagos,2020-03-01,93.2,82.4,86.7,113.5,94.1,101.8,80.2,81.8,0,0,0,,0,0,21.3,16.1,230.8,1010.6,58.9,5.5,201.8,17.6,8,,2020-03-01T06:58:40,2020-03-01T18:58:47,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
lagos,2020-03-02,95,82.3,87.1,112.9,93.8,101.6,79.6,79.7,0,0,0,,0,0,19,11.4,220.1,1012,52.7,5.9,175.4,15.2,7,,2020-03-02T06:58:17,2020-03-02T18:58:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,remote,65201099999"
lagos,2020-03-03,91.4,73.4,82.1,105.1,73.4,88.2,76,82.8,0.394,100,8.33,rain,0,0,26.4,17.2,201.9,1013.2,42.7,5.5,223.4,19.4,9,,2020-03-03T06:57:54,2020-03-03T18:58:43,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"VRJU8,DNMM,65201099999,VRJT5"
lagos,2020-03-04,95,78.8,85.4,116.1,78.8,96.1,78.3,80.3,0,0,0,,0,0,16.3,13.9,228.4,1012.6,53.5,6.1,236.3,20.3,9,,2020-03-04T06:57:30,2020-03-04T18:58:40,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
lagos,2020-03-05,95,80.6,86.4,116.1,88.1,100.3,79.5,80.7,0,0,0,,0,0,17.2,12.8,224.2,1011.2,48.1,6.3,194.2,16.9,7,,2020-03-05T06:57:06,2020-03-05T18:58:37,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
lagos,2020-03-06,95,76.7,83.5,114.9,76.7,92.2,78,84.4,0.118,100,4.17,rain,0,0,32.9,16.1,259.4,1010.3,59.2,5.6,165,14.3,6,,2020-03-06T06:56:42,2020-03-06T18:58:33,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VRJU8,DNMM,65201099999,VRJT5"
lagos,2020-03-07,95.4,78.4,83.7,112.9,78.4,90.9,77.4,82.5,0,0,0,,0,0,17.9,11.4,226,1010.5,41.2,5.7,120.9,10.3,5,,2020-03-07T06:56:17,2020-03-07T18:58:29,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2020-03-08,95,80.2,85.9,109.5,86.1,96.3,77.2,76.7,0,0,0,,0,0,16.3,11.4,211.5,1011.2,43.4,6.3,217.2,18.9,8,,2020-03-08T06:55:51,2020-03-08T18:58:25,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2020-03-09,91.4,80,85.2,107.8,80,97.1,78.6,81.3,0.016,100,12.5,rain,0,0,21.9,15.2,223.7,1010.1,43.7,6.2,228.3,19.7,8,,2020-03-09T06:55:26,2020-03-09T18:58:20,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VRJU8,DNMM,remote,65201099999,VRJT5"
lagos,2020-03-10,94.6,82,86.7,114.9,91.7,100.7,79.4,79.8,0,0,0,,0,0,22.4,16.1,226.8,1009.5,53.9,6.2,239.2,20.7,8,,2020-03-10T06:54:59,2020-03-10T18:58:15,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999,VRJT5"
lagos,2020-03-11,94.9,82,86.6,113.2,92.6,100.9,79.8,81.4,0.083,100,25,rain,0,0,23.7,19.7,232.1,1009.5,55.1,6.1,233.1,20.1,8,,2020-03-11T06:54:33,2020-03-11T18:58:10,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,DNMM,65201099999,VRJT5"
lagos,2020-03-12,95,76.9,83.7,112.5,76.9,92.3,77.3,82,0.236,100,4.17,rain,0,0,51.9,9.9,222.2,1009.9,55.2,5.9,202.4,17.5,7,,2020-03-12T06:54:06,2020-03-12T18:58:05,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,65201099999,VRJT5"
lagos,2020-03-13,95,80.5,85.8,112.9,87.9,98.1,78.6,80.2,0.075,100,25,rain,0,0,18.3,12.5,216.4,1009.9,60.8,6.1,220.1,19,8,,2020-03-13T06:53:39,2020-03-13T18:57:59,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
lagos,2020-03-14,91.6,77.4,83.7,107.8,77.4,92.8,77.8,83.5,0.472,100,4.17,rain,0,0,19,9.2,254.5,1010.6,50.6,6,230.2,19.9,8,,2020-03-14T06:53:12,2020-03-14T18:57:53,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
lagos,2020-03-15,93.2,79.1,85.3,110.4,79.1,96.8,78.6,81.5,0.004,100,4.17,rain,0,0,19.7,13.9,232.3,1010.1,47.9,6.2,261.9,22.5,9,,2020-03-15T06:52:44,2020-03-15T18:57:47,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999,VRJT5"
lagos,2020-03-16,94.4,80.4,86.1,110.6,87.7,99.4,79.4,81.7,0,0,0,,0,0,20.4,15,219.6,1009.5,51.1,5.8,257.5,22.3,9,,2020-03-16T06:52:16,2020-03-16T18:57:40,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2020-03-17,95,80.6,86.2,112.9,88.1,99.1,79.1,80.7,0,0,0,,0,0,21.7,15,233.5,1009.9,49.5,5.8,250.2,21.8,9,,2020-03-17T06:51:48,2020-03-17T18:57:34,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
lagos,2020-03-18,95,82,86.4,110,91.8,99.6,79.1,80.2,0,0,0,,0,0,23.3,15.5,247.3,1010.4,57.2,6.2,219.9,18.9,8,,2020-03-18T06:51:20,2020-03-18T18:57:27,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2020-03-19,93.2,82,85.8,107.9,90.9,98,78.6,80.1,0,0,0,,0,0,26.4,13.8,240.3,1010.9,59.7,6.2,215,18.8,8,,2020-03-19T06:50:52,2020-03-19T18:57:20,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
lagos,2020-03-20,91.4,82,84.8,107,90.9,96.2,78.3,81.6,0,0,0,,0,0,22.6,15,240.2,1011,61.3,6.2,231.8,19.9,9,,2020-03-20T06:50:23,2020-03-20T18:57:13,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2020-03-21,93.5,80.6,85.1,110.1,88.1,96.5,78.7,82.4,0.004,100,4.17,rain,0,0,19.7,19.7,224.3,1010.5,63.1,6.2,231.2,20,8,,2020-03-21T06:49:55,2020-03-21T18:57:06,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-03-22,93.4,80.6,85.4,110,88,96.3,78.1,80.2,0,0,0,,0,0,20.6,12.8,222,1010.4,48.4,6.2,239.8,20.7,9,,2020-03-22T06:49:26,2020-03-22T18:56:59,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2020-03-23,87.8,80.6,83.7,108.3,88.1,94.6,78.6,85,0.039,100,8.33,rain,0,0,21.3,10.7,256.9,1011,56.1,6.2,179.6,15.5,7,,2020-03-23T06:48:57,2020-03-23T18:56:51,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VRJU8,DNMM,remote,65201099999"
lagos,2020-03-24,84.2,73.4,79,92.4,73.4,82.6,74.8,87.8,0.552,100,8.33,rain,0,0,23,8.1,269.8,1012,45.5,5.3,112.8,9.6,5,,2020-03-24T06:48:28,2020-03-24T18:56:44,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,VRJU8,DNMM,65201099999"
lagos,2020-03-25,91.4,77,81.7,104.6,77,86.9,75.6,82.6,0,0,0,,0,0,24.4,13.9,230.9,1011.9,49.7,6.1,188.1,16.2,6,,2020-03-25T06:48:00,2020-03-25T18:56:37,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,DNMM,65201099999"
lagos,2020-03-26,91.7,76.6,83.3,105.1,76.6,90.1,76.6,81.5,0,0,0,,0,0,23,10.4,205.6,1010.5,41.9,6.2,237.8,20.5,9,,2020-03-26T06:47:31,2020-03-26T18:56:29,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2020-03-27,91.5,80.4,84.1,108.3,87.1,95.1,78.6,84.4,0,0,0,,0,0,18.6,9.2,226.3,1010.9,58.8,6.2,198.5,17.2,7,,2020-03-27T06:47:02,2020-03-27T18:56:22,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999"
lagos,2020-03-28,93.3,78.6,84.6,107.5,78.6,93.4,77.2,79.9,0,0,0,,0,0,19.9,12.5,225.7,1011.1,52.2,6.2,229.7,19.8,8,,2020-03-28T06:46:33,2020-03-28T18:56:14,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
lagos,2020-03-29,95,79.3,85.6,110,79.3,96,77.5,77.9,0,0,0,,0,0,24.2,12.8,229.6,1010.4,48.3,6.3,244.4,21,8,,2020-03-29T06:46:04,2020-03-29T18:56:07,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,DNMM,65201099999,VRJT5"
lagos,2020-03-30,93.2,80.2,84.9,110.4,86.9,95.8,78.2,81.5,0,0,0,,0,0,21.7,16.1,223.2,1009.4,55,6.5,238.1,20.6,8,,2020-03-30T06:45:36,2020-03-30T18:56:00,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VRJU8,65213099999,DNMM,65201099999"
lagos,2020-03-31,93.2,80.6,85.1,110.4,88.1,96.6,78.7,82.2,0,0,0,,0,0,21.7,9.4,235.1,1009.8,60.9,6.2,233.5,20.3,7,,2020-03-31T06:45:07,2020-03-31T18:55:53,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
lagos,2020-04-01,91.4,76.6,82.4,102.7,76.6,88.8,76.2,82.8,0.354,100,4.17,rain,0,0,40.3,17.2,185.4,1010.8,46.2,5.9,206.5,17.8,8,,2020-04-01T06:44:39,2020-04-01T18:55:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
lagos,2020-04-02,91.4,77,83.8,105.2,77,91.9,77.1,81.2,0,0,0,,0,0,19.7,15,209.5,1010.5,48.9,5.9,238.2,20.8,9,,2020-04-02T06:44:11,2020-04-02T18:55:39,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,65201099999"
lagos,2020-04-03,93.2,80.2,85.6,107.5,86.1,95.7,77,76.8,0,0,0,,0,0,23.7,15,222.3,1010.6,44.5,6.2,255.7,21.9,8,,2020-04-03T06:43:42,2020-04-03T18:55:32,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,65201099999"
lagos,2020-04-04,87.9,68,80.5,99.9,68,86,75.3,85.3,0.004,100,4.17,rain,0,0,24.4,19.7,206.1,1011.9,48.2,5.7,200.8,17.6,7,,2020-04-04T06:43:15,2020-04-04T18:55:25,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
lagos,2020-04-05,95,76.8,83.6,113.3,76.8,91.8,77.6,83,0.154,100,4.17,rain,0,0,19.7,15,198.6,1011,41.5,6.2,242.2,20.8,8,,2020-04-05T06:42:47,2020-04-05T18:55:18,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"DNMM,remote,65201099999"
lagos,2020-04-06,92.8,78.8,82.5,112.7,78.8,90.2,77.2,84.5,0,0,0,,0,0,46.1,46.1,182.4,1011.9,54.9,6.2,215.6,18.6,7,,2020-04-06T06:42:19,2020-04-06T18:55:12,0.44,Partially cloudy,Partly cloudy throughout the day.,wind,"65210099999,VRJU8,DNMM,remote,65201099999"
lagos,2020-04-07,95,77,84.2,110,77,91.8,76.7,79.6,0,0,0,,0,0,20.6,11.4,213.3,1011.1,45.1,6.2,286.3,24.7,10,,2020-04-07T06:41:52,2020-04-07T18:55:06,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,VRJU8,65213099999,DNMM,remote,65201099999"
