,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
689,lagos,2015-02-14,34.0,26.9,29.0,42.1,30.8,34.6,25.7,83.1,0.4,100,12.5,rain,0,0.0,30.6,25.9,211.6,1012.1,66.5,9.8,81.9,7.3,3,,2015-02-14T07:03:14,2015-02-14T18:58:07,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
690,lagos,2015-02-15,36.4,25.8,29.2,42.0,25.8,33.5,24.3,79.0,0.0,0,0.0,,0,0.0,35.3,22.5,207.6,1011.9,54.9,9.8,162.1,14.1,5,,2015-02-15T07:03:02,2015-02-15T18:58:14,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65202099999,DNMM,65201099999"
691,lagos,2015-02-16,28.2,27.0,27.8,32.9,30.6,32.3,25.0,84.7,0.7,100,29.17,rain,0,0.0,36.4,19.4,232.1,1010.8,64.9,10.0,140.9,12.2,5,,2015-02-16T07:02:49,2015-02-16T18:58:21,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
692,lagos,2015-02-17,34.0,27.6,29.4,42.0,31.8,34.9,25.0,78.1,1.1,100,45.83,rain,0,0.0,29.5,23.4,217.8,1009.9,63.0,10.0,127.9,11.0,5,,2015-02-17T07:02:36,2015-02-17T18:58:26,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,65202099999,DNMM,remote,65201099999"
693,lagos,2015-02-18,29.0,27.0,27.5,35.6,29.7,31.6,25.1,87.3,3.5,100,37.5,rain,0,0.0,30.2,25.6,197.8,1009.4,65.7,9.4,92.3,7.9,4,,2015-02-18T07:02:21,2015-02-18T18:58:31,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
694,lagos,2015-02-19,28.1,27.0,27.7,31.9,29.4,30.9,23.3,77.2,0.0,0,0.0,,0,0.0,28.4,18.4,208.1,1009.1,73.4,,211.3,18.0,8,,2015-02-19T07:02:06,2015-02-19T18:58:36,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
695,lagos,2015-02-20,28.2,27.7,27.9,32.5,31.5,31.9,24.4,81.5,0.0,0,0.0,,0,0.0,33.1,19.1,225.6,1008.5,92.1,,229.3,19.8,7,,2015-02-20T07:01:50,2015-02-20T18:58:40,0.05,Overcast,Cloudy skies throughout the day.,cloudy,remote
696,lagos,2015-02-21,28.0,27.5,27.8,32.7,31.3,32.1,24.9,84.1,0.0,0,0.0,,0,0.0,35.6,24.1,237.9,1008.7,86.9,,185.0,15.9,7,,2015-02-21T07:01:34,2015-02-21T18:58:43,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
697,lagos,2015-02-22,28.2,27.4,27.8,32.8,31.2,32.1,24.9,83.9,1.1,100,45.83,rain,0,0.0,29.2,25.9,251.6,1009.9,82.6,,131.6,11.4,5,,2015-02-22T07:01:17,2015-02-22T18:58:45,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
698,lagos,2015-02-23,27.9,27.4,27.6,32.5,31.5,32.0,25.3,87.2,1.3,100,54.17,rain,0,0.0,34.6,19.1,231.5,1010.9,80.9,,86.4,7.3,3,,2015-02-23T07:00:59,2015-02-23T18:58:47,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
699,lagos,2015-02-24,28.3,27.3,27.7,32.7,31.3,32.0,25.1,85.8,0.0,0,0.0,,0,0.0,29.5,19.4,240.4,1010.3,84.9,,147.8,12.7,6,,2015-02-24T07:00:40,2015-02-24T18:58:49,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
700,lagos,2015-02-25,28.0,27.2,27.6,32.6,31.0,31.9,25.1,86.4,0.0,0,0.0,,0,0.0,32.4,21.2,223.7,1009.0,74.9,,148.8,13.0,5,,2015-02-25T07:00:21,2015-02-25T18:58:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
701,lagos,2015-02-26,28.1,27.5,27.8,33.2,31.8,32.4,25.3,86.5,0.0,0,0.0,,0,0.0,34.9,22.7,223.6,1009.0,60.9,,130.8,11.3,5,,2015-02-26T07:00:01,2015-02-26T18:58:50,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
702,lagos,2015-02-27,27.9,27.2,27.6,32.4,30.8,31.7,25.0,85.7,0.0,0,0.0,,0,0.0,27.7,18.4,199.5,1010.2,53.8,,130.8,11.1,5,,2015-02-27T06:59:40,2015-02-27T18:58:50,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
703,lagos,2015-02-28,28.0,27.0,27.6,32.4,30.3,31.5,24.6,83.9,0.0,0,0.0,,0,0.0,22.3,16.9,187.6,1010.4,70.2,,164.8,14.3,6,,2015-02-28T06:59:19,2015-02-28T18:58:49,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
704,lagos,2015-03-01,28.4,27.7,28.0,32.8,31.9,32.3,24.7,82.0,0.0,0,0.0,,0,0.0,26.3,18.4,218.6,1009.8,89.2,,180.6,15.6,7,,2015-03-01T06:58:57,2015-03-01T18:58:48,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
705,lagos,2015-03-02,28.7,27.6,28.0,34.0,31.7,32.6,25.0,83.7,0.3,100,12.5,rain,0,0.0,30.2,19.8,227.1,1009.5,87.9,,211.6,18.2,7,,2015-03-02T06:58:35,2015-03-02T18:58:47,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,remote
706,lagos,2015-03-03,28.0,27.5,27.8,32.8,31.8,32.5,25.3,86.3,0.0,0,0.0,,0,0.0,30.2,19.4,209.0,1009.8,74.9,,200.5,17.5,7,,2015-03-03T06:58:12,2015-03-03T18:58:45,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
707,lagos,2015-03-04,28.4,27.6,27.9,32.6,31.6,32.3,24.9,83.6,0.0,0,0.0,,0,0.0,24.1,16.9,205.1,1010.6,56.1,,190.0,16.5,7,,2015-03-04T06:57:49,2015-03-04T18:58:42,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
708,lagos,2015-03-05,28.2,27.6,27.9,32.8,31.9,32.4,25.1,85.1,0.0,0,0.0,,0,0.0,30.2,16.2,225.1,1009.9,71.5,,122.5,10.5,4,,2015-03-05T06:57:25,2015-03-05T18:58:39,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
709,lagos,2015-03-06,28.6,27.6,28.1,33.6,32.2,32.9,25.2,84.2,0.0,0,0.0,,0,0.0,29.5,19.1,202.4,1009.8,63.6,,152.1,13.2,6,,2015-03-06T06:57:01,2015-03-06T18:58:36,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
710,lagos,2015-03-07,27.9,27.4,27.6,32.4,31.5,31.9,25.2,86.6,2.0,100,70.83,rain,0,0.0,35.3,19.8,215.7,1009.5,58.1,,171.3,14.7,6,,2015-03-07T06:56:36,2015-03-07T18:58:32,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
711,lagos,2015-03-08,28.3,27.5,27.9,33.4,31.8,32.7,25.4,86.3,3.0,100,87.5,rain,0,0.0,37.4,22.0,223.2,1009.0,69.9,,172.6,14.9,6,,2015-03-08T06:56:11,2015-03-08T18:58:28,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
712,lagos,2015-03-09,33.6,27.9,28.6,43.5,32.8,34.1,25.6,83.9,4.6,100,87.5,rain,0,0.0,34.2,21.6,217.2,1009.4,70.7,9.3,144.9,12.5,5,,2015-03-09T06:55:46,2015-03-09T18:58:24,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNMM,remote,65201099999"
713,lagos,2015-03-10,28.6,27.8,28.2,34.7,32.6,33.6,25.7,86.5,2.7,100,87.5,rain,0,0.0,33.8,20.2,220.6,1009.9,78.1,,108.8,9.5,4,,2015-03-10T06:55:20,2015-03-10T18:58:19,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
714,lagos,2015-03-11,28.6,28.2,28.3,34.5,33.1,33.7,25.6,85.2,3.2,100,100.0,rain,0,0.0,28.8,22.3,211.3,1010.5,85.2,,90.5,7.7,3,,2015-03-11T06:54:54,2015-03-11T18:58:14,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
715,lagos,2015-03-12,28.7,28.1,28.3,34.2,32.8,33.5,25.3,84.0,5.1,100,100.0,rain,0,0.0,30.2,19.1,190.1,1008.7,35.6,,231.7,20.2,8,,2015-03-12T06:54:27,2015-03-12T18:58:09,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
716,lagos,2015-03-13,28.6,27.8,28.2,34.8,32.9,33.8,26.0,87.5,4.2,100,100.0,rain,0,0.0,27.0,21.2,205.0,1008.1,36.1,,227.5,19.7,8,,2015-03-13T06:54:00,2015-03-13T18:58:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
717,lagos,2015-03-14,28.8,28.1,28.4,34.6,33.4,34.0,25.7,85.4,3.8,100,100.0,rain,0,0.0,28.1,19.4,228.4,1007.4,33.8,,241.9,21.0,9,,2015-03-14T06:53:33,2015-03-14T18:57:58,0.8,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,remote
718,lagos,2015-03-15,28.9,28.2,28.5,35.5,33.7,34.6,26.1,87.2,8.2,100,100.0,rain,0,0.0,35.6,25.9,228.8,1007.8,51.5,,106.4,9.2,4,,2015-03-15T06:53:06,2015-03-15T18:57:52,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
719,lagos,2015-03-16,28.2,27.5,27.9,34.0,31.4,32.6,25.2,85.3,7.3,100,100.0,rain,0,0.0,37.1,32.8,216.8,1009.0,81.1,,96.5,8.2,4,,2015-03-16T06:52:38,2015-03-16T18:57:45,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
720,lagos,2015-03-17,28.0,27.7,27.8,33.2,32.5,32.8,25.7,88.1,19.0,100,100.0,rain,0,0.0,33.8,21.2,200.6,1009.5,88.5,,102.0,8.8,4,,2015-03-17T06:52:10,2015-03-17T18:57:39,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
721,lagos,2015-03-18,28.3,27.6,27.9,32.8,31.7,32.4,25.1,84.8,12.6,100,100.0,rain,0,0.0,30.2,20.9,247.7,1008.4,86.5,,128.9,11.1,5,,2015-03-18T06:51:42,2015-03-18T18:57:32,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
722,lagos,2015-03-19,32.4,27.5,28.2,39.2,31.9,33.1,25.4,85.5,6.8,100,87.5,rain,0,0.0,34.6,18.0,225.0,1007.3,90.6,10.2,143.2,12.2,5,,2015-03-19T06:51:14,2015-03-19T18:57:25,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"65210099999,remote,65201099999"
723,lagos,2015-03-20,33.6,26.1,28.6,41.3,26.1,34.1,25.7,84.6,12.8,100,70.83,rain,0,0.0,34.9,22.0,214.6,1007.4,91.9,9.7,103.7,8.9,4,,2015-03-20T06:50:45,2015-03-20T18:57:18,0.0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"65210099999,65213099999,65202099999,remote,65201099999"
724,lagos,2015-03-21,30.4,27.3,28.3,37.8,32.1,34.0,25.8,86.4,29.7,100,83.33,rain,0,0.0,33.1,22.3,220.2,1008.7,87.4,9.6,79.8,6.8,3,,2015-03-21T06:50:17,2015-03-21T18:57:11,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,remote,65201099999"
725,lagos,2015-03-22,28.2,27.2,27.8,33.2,30.8,32.3,25.2,85.8,12.5,100,95.83,rain,0,0.0,29.5,19.4,210.3,1009.3,72.5,,127.9,11.0,5,,2015-03-22T06:49:48,2015-03-22T18:57:04,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
726,lagos,2015-03-23,28.5,23.2,28.1,34.1,23.2,33.1,25.0,83.6,2.2,100,91.67,rain,0,0.0,33.8,17.6,234.6,1009.0,79.0,10.0,134.5,11.6,5,,2015-03-23T06:49:20,2015-03-23T18:56:57,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,65201099999"
727,lagos,2015-03-24,34.0,26.0,29.2,43.5,26.0,35.1,25.8,82.7,2.0,100,20.83,rain,0,0.0,37.1,25.9,222.3,1008.7,59.7,9.8,156.6,13.7,6,,2015-03-24T06:48:51,2015-03-24T18:56:50,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,remote,65201099999"
728,lagos,2015-03-25,31.0,26.9,28.4,37.7,30.1,33.1,25.0,82.7,3.4,100,16.67,rain,0,0.0,31.3,20.5,241.7,1009.6,56.2,9.7,159.3,14.0,6,,2015-03-25T06:48:22,2015-03-25T18:56:42,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNMM,remote,65201099999"
729,lagos,2015-03-26,28.5,27.9,28.2,33.3,31.8,32.7,24.7,81.2,4.4,100,58.33,rain,0,0.0,20.2,21.6,231.3,1011.1,80.3,,114.5,9.8,4,,2015-03-26T06:47:53,2015-03-26T18:56:35,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
730,lagos,2015-03-27,28.9,28.4,28.7,34.9,33.3,34.3,25.4,82.6,0.8,100,20.83,rain,0,0.0,36.7,24.5,245.1,1012.5,82.8,,105.6,8.9,4,,2015-03-27T06:47:24,2015-03-27T18:56:27,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,remote
731,lagos,2015-03-28,28.5,28.0,28.3,33.9,32.8,33.4,25.4,84.3,0.0,0,0.0,,0,0.0,33.1,27.4,228.2,1011.5,68.3,,149.5,13.0,5,,2015-03-28T06:46:56,2015-03-28T18:56:20,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
732,lagos,2015-03-29,28.5,28.1,28.3,34.3,33.3,33.8,25.8,86.5,0.1,100,4.17,rain,0,0.0,32.0,25.2,225.6,1010.7,75.0,,148.4,12.9,5,,2015-03-29T06:46:27,2015-03-29T18:56:13,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
733,lagos,2015-03-30,28.6,27.7,28.2,34.3,31.8,33.3,25.5,85.4,0.7,100,29.17,rain,0,0.0,30.2,20.9,221.3,1010.3,60.2,,177.9,15.3,6,,2015-03-30T06:45:58,2015-03-30T18:56:05,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
734,lagos,2015-03-31,28.2,26.8,27.5,32.4,29.2,30.9,23.9,80.8,0.0,0,0.0,,0,0.0,25.6,16.6,196.6,1011.3,82.5,,143.7,12.4,5,,2015-03-31T06:45:29,2015-03-31T18:55:58,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
735,lagos,2015-04-01,27.7,27.0,27.4,31.2,29.3,30.3,23.3,78.3,5.1,100,58.33,rain,0,0.0,19.4,14.0,203.5,1011.5,93.5,,129.2,11.3,5,,2015-04-01T06:45:01,2015-04-01T18:55:51,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
736,lagos,2015-04-02,28.5,27.5,27.9,32.5,30.6,31.6,23.9,78.9,0.2,100,8.33,rain,0,0.0,25.9,16.6,230.1,1010.9,92.1,,198.1,17.2,7,,2015-04-02T06:44:33,2015-04-02T18:55:44,0.43,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,remote
737,lagos,2015-04-03,28.2,27.5,27.9,33.6,32.0,32.8,25.6,87.5,3.3,100,100.0,rain,0,0.0,33.1,18.4,211.6,1009.7,80.5,,91.8,8.0,3,,2015-04-03T06:44:04,2015-04-03T18:55:37,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
738,lagos,2015-04-04,28.2,27.6,27.8,33.3,31.7,32.6,25.6,88.1,4.9,100,95.83,rain,0,0.0,34.6,18.4,222.4,1009.1,84.0,10.0,79.6,6.9,3,,2015-04-04T06:43:36,2015-04-04T18:55:30,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"remote,65201099999"
739,lagos,2015-04-05,32.9,26.8,28.0,39.5,30.6,32.8,25.5,86.8,7.3,100,66.67,rain,0,0.0,32.4,23.4,215.6,1009.4,63.7,9.3,117.7,10.2,4,,2015-04-05T06:43:08,2015-04-05T18:55:23,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
740,lagos,2015-04-06,33.0,23.3,28.0,40.5,23.3,31.9,24.8,83.3,1.1,100,33.33,rain,0,0.0,30.6,19.8,222.5,1009.6,66.5,9.4,153.1,13.4,5,,2015-04-06T06:42:41,2015-04-06T18:55:17,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65210099999,65213099999,65202099999,DNMM,remote,65201099999"
741,lagos,2015-04-07,28.1,27.8,27.9,33.1,32.3,32.7,25.3,85.8,1.4,100,58.33,rain,0,0.0,29.2,16.6,218.3,1010.4,81.6,,107.4,9.2,4,,2015-04-07T06:42:13,2015-04-07T18:55:10,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,remote
742,lagos,2015-04-08,32.2,27.0,29.3,40.6,31.2,35.3,25.5,80.2,0.5,100,20.83,rain,0,0.0,27.7,18.0,202.7,1010.1,70.2,9.7,85.9,7.4,3,,2015-04-08T06:41:46,2015-04-08T18:55:04,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,65213099999,DNMM,remote,65201099999"
743,lagos,2015-04-09,32.0,23.0,28.7,39.2,23.0,33.8,25.1,81.5,1.1,100,29.17,rain,0,0.0,31.0,25.6,216.7,1010.2,58.8,9.8,111.9,9.6,4,,2015-04-09T06:41:19,2015-04-09T18:54:58,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,65202099999,DNMM,remote,65201099999"
744,lagos,2015-04-10,32.0,26.9,28.1,39.2,29.9,33.1,25.5,85.8,0.5,100,20.83,rain,0,0.0,29.5,17.3,206.0,1010.2,71.1,9.6,85.1,7.3,3,,2015-04-10T06:40:52,2015-04-10T18:54:52,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
745,lagos,2015-04-11,32.0,25.8,28.4,39.2,25.8,32.8,25.0,82.1,1.9,100,54.17,rain,0,0.0,27.0,16.6,195.2,1010.7,75.8,9.7,112.2,9.5,4,,2015-04-11T06:40:26,2015-04-11T18:54:47,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNMM,remote,65201099999"
746,lagos,2015-04-12,32.0,25.0,28.7,39.2,25.0,33.7,25.1,81.4,2.1,100,41.67,rain,0,0.0,26.6,16.6,207.8,1011.9,63.0,10.0,113.5,10.0,4,,2015-04-12T06:40:00,2015-04-12T18:54:42,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"DNMM,remote,65201099999"
747,lagos,2015-04-13,33.0,25.0,29.0,42.1,25.0,34.2,25.4,82.0,0.0,0,0.0,,0,0.0,37.1,14.8,196.0,1011.9,45.6,9.1,139.1,12.0,6,,2015-04-13T06:39:34,2015-04-13T18:54:37,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
748,lagos,2015-04-14,33.0,25.9,29.4,42.3,25.9,35.6,25.9,82.3,0.0,0,0.0,,0,0.0,30.6,18.4,222.6,1010.5,51.8,7.5,127.6,10.8,5,,2015-04-14T06:39:09,2015-04-14T18:54:32,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65202099999,DNMM,remote,65201099999"
749,lagos,2015-04-15,34.0,26.1,28.9,42.0,26.1,34.9,25.9,84.5,2.0,100,4.17,rain,0,0.0,31.3,24.1,231.5,1010.0,54.2,6.6,182.2,15.8,7,,2015-04-15T06:38:44,2015-04-15T18:54:27,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,65202099999,DNMM,remote,65201099999"
750,lagos,2015-04-16,33.0,26.0,28.9,40.6,26.0,34.3,25.6,83.0,0.1,100,4.17,rain,0,0.0,31.7,21.2,219.3,1011.0,55.5,5.2,165.4,14.2,6,,2015-04-16T06:38:20,2015-04-16T18:54:23,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,65202099999,DNMM,remote,65201099999"
751,lagos,2015-04-17,34.0,26.1,29.2,43.5,26.1,35.4,26.0,83.7,0.0,0,0.0,,0,0.0,31.0,14.8,199.2,1011.2,47.9,5.3,220.4,19.0,8,,2015-04-17T06:37:56,2015-04-17T18:54:19,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65202099999,DNMM,remote,65201099999"
752,lagos,2015-04-18,32.9,26.8,28.6,39.9,30.6,34.2,25.7,84.9,0.0,0,0.0,,0,0.0,28.4,18.4,206.6,1010.9,55.7,5.8,201.4,17.6,7,,2015-04-18T06:37:32,2015-04-18T18:54:16,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
753,lagos,2015-04-19,28.7,28.2,28.5,34.8,33.5,34.2,25.6,84.5,0.0,0,0.0,,0,0.0,31.0,18.7,212.5,1010.0,76.3,,125.5,10.8,4,,2015-04-19T06:37:09,2015-04-19T18:54:13,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
754,lagos,2015-04-20,34.0,26.0,29.1,43.5,26.0,35.2,25.7,82.4,0.0,0,0.0,,0,0.0,32.0,20.5,207.5,1010.1,55.3,6.8,140.7,12.3,5,,2015-04-20T06:36:46,2015-04-20T18:54:10,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
755,lagos,2015-04-21,34.0,27.0,29.4,43.5,27.9,35.5,25.1,78.6,2.7,100,50.0,rain,0,0.0,32.4,22.0,201.1,1010.0,54.9,8.2,138.2,12.0,5,,2015-04-21T06:36:24,2015-04-21T18:54:07,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65202099999,DNMM,remote,65201099999"
756,lagos,2015-04-22,34.1,27.0,29.9,44.2,31.2,36.5,25.7,79.2,0.3,100,4.17,rain,0,0.0,30.6,14.8,200.4,1010.2,50.4,9.4,138.0,11.8,5,,2015-04-22T06:36:02,2015-04-22T18:54:05,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
757,lagos,2015-04-23,33.0,23.0,28.6,42.3,23.0,33.9,25.2,83.1,5.0,100,4.17,rain,0,0.0,35.6,23.0,212.5,1010.4,59.0,9.0,111.3,9.7,4,,2015-04-23T06:35:40,2015-04-23T18:54:04,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
758,lagos,2015-04-24,34.0,21.9,27.7,44.8,21.9,31.6,24.7,85.0,41.0,100,4.17,rain,0,0.0,74.2,27.6,213.5,1010.8,56.7,8.4,123.8,10.7,5,,2015-04-24T06:35:20,2015-04-24T18:54:02,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
759,lagos,2015-04-25,33.0,23.0,27.7,40.6,23.0,31.9,24.7,84.8,0.6,100,8.33,rain,0,0.0,30.2,27.7,213.3,1011.6,46.7,8.5,144.8,12.4,6,,2015-04-25T06:34:59,2015-04-25T18:54:01,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
760,lagos,2015-04-26,31.0,26.0,28.0,36.7,26.0,32.2,25.1,84.8,0.0,0,0.0,,0,0.0,29.2,24.1,147.6,1011.7,51.1,9.4,127.7,11.1,4,,2015-04-26T06:34:40,2015-04-26T18:54:01,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
761,lagos,2015-04-27,32.2,24.9,28.2,39.9,24.9,32.4,24.7,81.8,0.3,100,12.5,rain,0,0.0,24.8,14.4,197.7,1010.6,56.2,8.9,210.9,18.2,7,,2015-04-27T06:34:21,2015-04-27T18:54:01,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"DNMM,remote,65201099999"
762,lagos,2015-04-28,34.0,23.0,29.4,43.5,23.0,34.5,25.1,78.8,0.0,0,0.0,,0,0.0,34.6,51.8,190.3,1010.4,59.9,9.2,124.4,10.7,4,,2015-04-28T06:34:02,2015-04-28T18:54:01,0.31,Partially cloudy,Partly cloudy throughout the day.,wind,"65210099999,65202099999,DNMM,remote,65201099999"
763,lagos,2015-04-29,32.3,23.8,28.1,40.6,23.8,32.4,24.9,83.7,3.0,100,4.17,rain,0,0.0,29.2,24.1,214.7,1010.3,56.1,8.7,134.3,11.6,5,,2015-04-29T06:33:44,2015-04-29T18:54:02,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65210099999,DNMM,remote,65201099999"
764,lagos,2015-04-30,34.0,25.9,29.3,43.5,25.9,34.6,25.6,81.6,0.0,0,0.0,,0,0.0,32.8,21.3,198.3,1009.4,57.6,10.2,118.2,10.2,4,,2015-04-30T06:33:27,2015-04-30T18:54:03,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65202099999,DNMM,65201099999"
765,lagos,2015-05-01,33.0,27.0,29.5,40.6,31.2,35.5,25.5,80.0,0.0,0,0.0,,0,0.0,35.3,29.5,211.9,1008.9,59.7,10.0,112.8,9.8,4,,2015-05-01T06:33:10,2015-05-01T18:54:05,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
766,lagos,2015-05-02,34.0,26.8,29.7,40.6,30.2,35.0,25.0,77.6,0.0,0,0.0,,0,0.0,32.0,18.4,193.7,1008.9,48.5,9.4,120.0,10.3,4,,2015-05-02T06:32:54,2015-05-02T18:54:07,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
