State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,APC,LP,PDP,NNPP,Latitude,Longitude
OSUN,IFE EAST,OKEREWE  I,29-13-04-004,"C.A.C PRY. SCHOOL II, ILORO",232,782,111,14,67,0,7.4804486,4.5720696
OSUN,IFE EAST,OKEREWE  I,29-13-04-005,"A.U.D GRAMMAR SCHOOL, ILORO",412,1417,0,0,0,0,7.4808797,4.5254328
OSUN,IFE EAST,OKEREWE  I,29-13-04-008,"AKODI JAARAN, OKE-SODA",189,795,118,5,60,0,7.4804486,4.5720696
OSUN,IFE EAST,OKEREWE  I,29-13-04-010,"THE APOSTOLIC PRY. SCHOOL, OKE-SODA",289,924,163,7,105,2,7.4691347,4.5422036
OSUN,IFE EAST,OKEREWE  II,29-13-05-004,"AKODI WUNMONIJE, OTUTU AREA",227,704,151,5,61,0,7.4821976,4.5602666
OSUN,IFE EAST,OKEREWE  II,29-13-05-005,AKODI LADELATAN LAFOGIDO STREET,240,717,107,4,103,1,7.4821976,4.5602666
OSUN,IFE EAST,OKEREWE  II,29-13-05-006,"AKODI OKITI, GBODO STREET",212,868,142,2,55,0,7.4804486,4.5720696
OSUN,IFE EAST,OKEREWE  II,29-13-05-008,"AKODI AGIDI II, AJAMOPO STREET",277,889,142,2,55,0,7.4804486,4.5720696
OSUN,IFE EAST,OKEREWE  II,29-13-05-009,"P.S.P. PRY. SCHOOL, EDENA STREET",212,760,0,0,0,0,7.4826727,4.5697543
OSUN,IFE EAST,OKEREWE  III,29-13-06-001,"ST. PETERS GRAM. SCHOOL, ONDO ROAD",273,1196,116,16,127,0,7.4618603,4.5574563
OSUN,IFE EAST,OKEREWE  III,29-13-06-003,"AKODI LOWA OMISORE, OGBON-OYA",270,932,157,11,78,1,7.4821976,4.5602666
OSUN,IFE EAST,OKEREWE  III,29-13-06-004,"COKER MEM. PRY. SCHOOL, EREFE VILLAGE",218,750,123,19,62,0,7.4892311,4.5622681
OSUN,IFE EAST,OKEREWE  III,29-13-06-005,"AGIDI ARUBIDI, OKE AYETORO JUNCTION",228,750,144,8,69,2,7.4804486,4.5720696
OSUN,IFE EAST,OKEREWE  III,29-13-06-006,"ST. PHILIPS GRA SCHOOL, I, ARUBIDI",178,567,66,9,94,0,7.4708968,4.5634959
OSUN,IFE EAST,OKEREWE  III,29-13-06-007,"ST. PHILIPS GRA. SCHOOL, II, ARUBIDI",211,646,109,7,88,0,7.4708968,4.5634959
OSUN,IFE EAST,OKEREWE  III,29-13-06-008,"IFELODUN COMM. PRY. SCHOOL, ONDO ROAD",385,1416,180,42,155,0,7.4859627,4.5343553
OSUN,IFE EAST,OKEREWE  III,29-13-06-010,"AKODI, GIDIOGBO, GIDIOGBO COMPOUND",259,598,121,7,124,0,7.4804486,4.5720696
OSUN,IFE EAST,YEKEMI,29-13-07-001,"COMM. SCHOOL I, YEKEMI VILLAGE",197,526,64,8,77,0,7.4554166,4.5443895
OSUN,IFE EAST,YEKEMI,29-13-07-002,"COMM. SCHOOL II, YEKEMI VILLAGE",258,760,123,11,95,1,7.4769063,4.602097
OSUN,IFE EAST,YEKEMI,29-13-07-003,"AYEKOKA MATERNITY CENTRE, AYEKOKA",234,636,112,6,86,1,7.4856286,4.5464285
OSUN,IFE EAST,YEKEMI,29-13-07-004,"ST. JOHN'S PRY. SCHOOL, WANIKIN/ELEJA",299,866,87,4,188,1,7.580821,4.5621895
OSUN,IFE EAST,YEKEMI,29-13-07-006,"IYAN FOWOROGI PRY. SCHOL, IYAN FOWOROGI",282,801,171,25,63,3,7.4739378,4.5393876
OSUN,IFE EAST,YEKEMI,29-13-07-007,"IDU/ELESIN PETESI/ORISUNBARE, IDU ELESIN VILLAGE",178,481,106,15,48,0,7.4804486,4.5720696
OSUN,IFE EAST,MODAKEKE I,29-13-08-001,R.C.M. IRAYE,230,897,117,18,74,1,7.467024,4.5258511
OSUN,IFE EAST,MODAKEKE I,29-13-08-002,"L.A. PRY. SCHOOL, AMUDA OBA",250,750,184,7,45,2,7.4554166,4.5443895
OSUN,IFE EAST,MODAKEKE I,29-13-08-003,"T.A.C. PRY. SCHOL, EGBEDORE",194,750,118,3,58,1,7.4820358,4.5350731
OSUN,IFE EAST,MODAKEKE I,29-13-08-006,"BOOSA MARKET, BOOSA MARKET",276,1196,195,3,64,0,7.4942575,4.5543614
OSUN,IFE EAST,MODAKEKE I,29-13-08-007,"SALEM BAP. PRY. SCHOOL, IRAYE AREA",212,750,128,16,47,0,7.4554166,4.5443895
OSUN,IFE EAST,MODAKEKE I,29-13-08-008,"ST. STEPHEN 'C' PRY. SCHOOL, ADEOWO",416,1573,252,23,81,2,7.4554641,4.5443923
OSUN,IFE EAST,MODAKEKE I,29-13-08-009,"KAJOLA AREA, KAJOLA",206,761,124,11,40,0,7.4198184,4.602889
OSUN,IFE EAST,MODAKEKE  II,29-13-09-001,AKEREDOLU AREA ILE EPO,247,750,160,8,64,1,7.4804486,4.5720696
OSUN,IFE EAST,MODAKEKE  II,29-13-09-003,ST. STEPHEN 'B' FAMIA ROAD,215,750,136,11,34,0,7.4554641,4.5443923
OSUN,IFE EAST,MODAKEKE  II,29-13-09-004,"HOLY SAVIOUR'S PRY. SCHOOL, OKE TUBU",561,2503,279,31,120,0,7.4820358,4.5350731
OSUN,IFE EAST,MODAKEKE  II,29-13-09-005,"ST. STEPHEN 'A' PRY. SCHOOL, ITASIN AREA",268,761,0,0,0,0,7.4554641,4.5443923
OSUN,IFE EAST,MODAKEKE  II,29-13-09-006,"OLORUNSOGO, OLORUNSOGO AREA",204,750,138,16,30,0,7.4554166,4.5443895
OSUN,IFE EAST,MODAKEKE  II,29-13-09-007,"CUSTOMARY COURT, OPP. OGUNSUA'S PALACE",288,940,186,8,43,2,7.4554166,4.5443895
OSUN,IFE EAST,MODAKEKE  II,29-13-09-008,"BAPTIST PRY. SCHOOL, ITAMERIN",223,750,136,3,68,2,7.4713331,4.5277064
OSUN,IFE EAST,MODAKEKE  II,29-13-09-009,"PRY. HEALTH CENTRE  I, OKE BODE",242,902,177,10,23,0,7.4713017,4.5695917
OSUN,IFE EAST,MODAKEKE  II,29-13-09-010,"PRY. HEALTH CENTRE,  II, OKE BODE",259,775,175,15,45,1,7.4713017,4.5695917
OSUN,IFE EAST,MODAKEKE  III,29-13-10-001,"OGUNSUA GRAM. SCHOOL, ESUYARE",498,2096,292,43,137,0,7.4808797,4.5254328
OSUN,IFE EAST,MODAKEKE  III,29-13-10-002,"AKODI IJEDU I, IJEDU AREA",198,750,0,0,0,0,7.4554166,4.5443895
OSUN,IFE EAST,MODAKEKE  III,29-13-10-003,"AKODI IJEDU  II, IJEDU AREA",216,750,154,6,45,0,7.4772675,4.5263783
OSUN,IFE EAST,MODAKEKE  III,29-13-10-004,"C.A.C PRY. SCHOOL, ONDO ROAD",428,1964,0,0,0,0,7.4647433,4.5429416
OSUN,IFE EAST,MODAKEKE  III,29-13-10-005,"COMM. PRY SCHOOL, OKE-OLA  I",244,804,140,16,65,0,7.477745,4.5187358
OSUN,IFE EAST,MODAKEKE  III,29-13-10-006,AKODI BADA AKARABATA,234,817,119,19,83,0,7.4829977,4.5559441
OSUN,IFE EAST,MODAKEKE  III,29-13-10-007,"APOSTOLIC PRY. SCHOOL, JAGUNADADO",216,750,98,2,74,1,7.4691347,4.5422036
OSUN,IFE EAST,MODAKEKE  III,29-13-10-008,OLUKADE ALAPATA,217,770,137,10,53,0,7.4554166,4.5443895
OSUN,IFELODUN,EESA IKIRUN,29-14-01-001,"OKE IROKO ST/ALL SAINTS PRY. SCHOOL,, IKIRUN",371,858,150,0,211,0,7.9088377,4.6605501
OSUN,IFELODUN,EESA IKIRUN,29-14-01-002,"OKE IROKO ST./BAPTIST DAY SCHOOL, IKIRUN",328,819,184,4,129,0,7.9067374,4.6640134
OSUN,IFELODUN,EESA IKIRUN,29-14-01-004,OPEN SPACE IN OJA OKE/OJA OKE,238,760,126,3,96,0,7.6979994,5.0404219
OSUN,IFELODUN,EESA IKIRUN,29-14-01-006,AGBOJARI'S COMPOUND/AGBAJARI,211,663,0,0,0,0,7.9167951,4.6667667
OSUN,IFELODUN,EESA IKIRUN,29-14-01-007,OJUDE OLUAWO,275,681,123,0,114,0,7.9097134,4.6513253
OSUN,IFELODUN,EESA IKIRUN,29-14-01-008,EESA SQUARE,159,552,51,1,97,0,7.912154,4.6702248
OSUN,IFELODUN,AMOLA IKIRUN,29-14-02-001,"OLD IRAGBIJI ROAD/AFRICAN CHURCH, GRAMM. SCHOOL, IKIRUN",317,855,152,9,147,1,7.9090113,4.6742006
OSUN,IFELODUN,AMOLA IKIRUN,29-14-02-003,AMOLA'S COMPOUND/AMOLA,300,868,152,0,137,0,7.5395661,4.406117
OSUN,IFELODUN,AMOLA IKIRUN,29-14-02-004,IDI OSE/IDI OSE,261,728,122,1,135,0,7.9078593,4.6685361
OSUN,IFELODUN,AMOLA IKIRUN,29-14-02-005,ELEMO'S COMPOUND/ELEMO,277,705,140,2,125,0,7.910068,4.674747
OSUN,IFELODUN,AMOLA IKIRUN,29-14-02-008,OYO SQUARE/OYO SQUARE,152,456,70,1,80,0,7.9167205,4.6666152
OSUN,IFELODUN,OWODE IKIRUN,29-14-03-002,SCHOOL PREMISES/CAC PRY. SCHOOL I,336,855,142,4,176,0,7.9057979,4.6645176
OSUN,IFELODUN,OWODE IKIRUN,29-14-03-003,SCHOOL PREMISES/CAC PRY. SCHOOL II,332,968,128,4,188,0,7.9088377,4.6605501
OSUN,IFELODUN,OWODE IKIRUN,29-14-03-004,SCHOOL PREMISES/N.U.D. PRY. SCHOOL I,270,762,129,4,135,0,7.918145,4.664487
OSUN,IFELODUN,OWODE IKIRUN,29-14-03-007,ANLAMOLE SQUARE/AGBALEKE,316,778,137,0,176,0,7.9097134,4.6513253
OSUN,IFELODUN,OWODE IKIRUN,29-14-03-009,EYINLOKO COMPOUND/ EYINLOMO/ FEKETE/ EBIPOLOGBA,267,966,113,0,129,0,7.9168326,4.6663762
OSUN,IFELODUN,ISALE/OKE AFO,29-14-04-001,"OKE AFO/METHODIST PRY. SCHOOL, IKIRUN",251,750,93,0,156,0,7.918145,4.664487
OSUN,IFELODUN,ISALE/OKE AFO,29-14-04-006,ADEYEMI MARKET/ADEYEMI MARKET SQUARE,272,776,125,3,113,0,7.907165,4.655415
OSUN,IFELODUN,ISALE/OKE AFO,29-14-04-007,ELEMO SQUARE/ ELEMO SQUARE,260,755,139,1,114,0,7.8023898,4.5854005
OSUN,IFELODUN,ISALE/OKE AFO,29-14-04-008,AREFONTA AREA/AREFONTA,282,750,100,0,180,0,7.4804486,4.5720696
OSUN,IFELODUN,IKIRUN RURAL,29-14-05-001,"DAGBOLU/L.A. SCHOOL, DAGBOLU I",168,769,0,0,0,0,7.9183848,4.6720541
OSUN,IFELODUN,IKIRUN RURAL,29-14-05-003,FED. GOVT. COLLEGE IKIRUN,282,750,111,7,141,0,7.8962001,4.6463742
OSUN,IFELODUN,IKIRUN RURAL,29-14-05-004,OLUODE MARKET SQUARE,119,291,45,0,70,0,7.907165,4.655415
OSUN,IFELODUN,IKIRUN RURAL,29-14-05-006,D.T.C IKIRUN,259,821,112,9,131,0,7.8962001,4.6463742
OSUN,IFELODUN,"STATION ROAD, IKIRUN",29-14-06-001,TOWN HALL/TOWN/COURT HALL,197,571,85,2,88,0,8.1521296,4.7040877
OSUN,IFELODUN,"STATION ROAD, IKIRUN",29-14-06-002,NIFAAJI HOTEL/ NIFAAJI,292,848,135,1,149,0,7.9128125,4.6534375
OSUN,IFELODUN,"STATION ROAD, IKIRUN",29-14-06-004,OJUDE ARO/OJUDE ARO,256,818,109,1,109,0,7.9128125,4.6534375
OSUN,IFELODUN,"STATION ROAD, IKIRUN",29-14-06-007,ILORIN MOTOR PARK/ILORIN MOTOR PARK/ AKINORUN GRAMMAR SCHOOL,369,892,143,0,204,0,7.9187843,4.6563902
OSUN,IFELODUN,"STATION ROAD, IKIRUN",29-14-06-008,AJELE'S COMPOUND/AJELE,338,840,141,3,149,1,7.9473022,4.6638029
OSUN,IFELODUN,OKEBA IKIRUN,29-14-07-001,ESORUN SQUARE I,351,965,186,6,191,0,7.9237463,4.6614445
OSUN,IFELODUN,OKEBA IKIRUN,29-14-07-002,ESORUN SQUARE II,225,621,129,2,77,0,7.9237463,4.6614445
OSUN,IFELODUN,OKEBA IKIRUN,29-14-07-005,SAVIOUR'S PRY. SCHOOL II,195,561,83,3,97,0,7.918112,4.666874
OSUN,IFELODUN,OKEBA IKIRUN,29-14-07-006,OJA BAALE/OJA BAALE,294,760,167,2,119,0,7.916468,4.6696099
OSUN,IFELODUN,OKEBA IKIRUN,29-14-07-007,OLUKOLO/ST. PAUL'S SCH. IKIRUN,310,822,136,4,162,0,7.4678854,4.37189
OSUN,IFELODUN,OKEBA IKIRUN,29-14-07-008,ADEJI/IGBO-ILE I,373,928,215,0,143,0,7.92273,4.6347041
OSUN,IFELODUN,OLONDE IKIRUN,29-14-08-001,"IRAGBIJI RD., IKIRUN/HOLY MICHAEL PRY. SCH I",265,750,0,0,0,0,7.9158029,4.6739816
OSUN,IFELODUN,OLONDE IKIRUN,29-14-08-003,"OLONDE COMP. IKIRUN/OLONDE, IKIRUN",293,820,128,3,149,0,7.9154972,4.6747473
OSUN,IFELODUN,OLONDE IKIRUN,29-14-08-006,IDI ESU SHRINE/IDI ESU I,284,659,176,8,93,1,7.7286765,4.5222674
OSUN,IFELODUN,OLONDE IKIRUN,29-14-08-007,IDI ESU SHRINE/IDI ESU II,219,649,97,7,96,0,7.4767418,4.5947352
OSUN,IFELODUN,OLONDE IKIRUN,29-14-08-009,OKE AGBON,322,843,147,16,134,0,7.8987627,4.6662343
OSUN,IFELODUN,IBA  I,29-14-09-001,IBA  OPEN SPACE/RCM I,197,511,49,1,144,0,7.9286295,4.6774216
OSUN,IFELODUN,IBA  I,29-14-09-004,OJA OBADA/OJA OBADA II,184,412,70,2,71,0,7.544035,4.206006
OSUN,IFELODUN,IBA  I,29-14-09-005,SCHOOL PREMISES/JEHOVAH JIRE,242,657,89,1,137,0,7.8905318,4.6608631
OSUN,IFELODUN,IBA  II,29-14-10-001,OPEN SPACE IBA/ST PETER'S SCHOOL  I,103,322,52,0,44,0,43.3781404,-80.3109249
OSUN,IFELODUN,IBA  II,29-14-10-002,IBA/ST. PETERS SCHOOL IBA I,90,357,39,2,48,0,7.92352,4.72454
OSUN,IFELODUN,IBA  II,29-14-10-003,IBA/ST. PETER'S SCHOOL IBA II,143,418,62,1,75,0,7.9646351,4.707291
OSUN,IFELODUN,IBA  II,29-14-10-004,GAA LAMBE,122,355,40,3,77,0,8.4637117,4.582162
OSUN,IFELODUN,IBA  II,29-14-10-006,OJOMU COMPOUND,148,397,55,0,85,0,8.1393408,4.7174062
OSUN,IFELODUN,IBA  II,29-14-10-007,ALAARO / ALAARO,156,381,31,6,115,0,7.7693682,4.5675278
OSUN,IFELODUN,OBAGUN,29-14-11-001,IREE ROAD/MATERNITY,256,601,104,3,140,0,7.9286295,4.6774216
OSUN,IFELODUN,OBAGUN,29-14-11-003,"OBAAGUN/ST. MICHAEL PRY. SCH., II",173,456,70,3,85,0,7.9602357,4.6812086
OSUN,IFELODUN,OBAGUN,29-14-11-004,AOGUN'S COMPOUND/AOGUN/BABER CENTRE,311,766,191,3,113,0,7.9319882,4.6813688
OSUN,IFELODUN,OBAGUN,29-14-11-005,OBAAGN/COURT HALL OBAAGUN I,304,750,100,3,163,0,7.9319882,4.6813688
OSUN,IFELODUN,OBAGUN,29-14-11-006,EESA SQUARE/EESA SQUARE I,258,584,102,8,144,0,7.752845,4.894941
OSUN,IFELODUN,OBAGUN,29-14-11-007,EESA SQUARE/EESA SQUARE II,142,479,54,0,87,0,7.752845,4.894941
OSUN,IFELODUN,OBAGUN,29-14-11-008,OKE SUURU OBAAGUN,318,823,97,3,214,0,7.9602357,4.6812086
OSUN,IFELODUN,EKOENDE/EKO AJALA,29-14-12-003,"EKO ENDE/ST ANDREW'S SCHOOL, EKO ENDE",206,528,83,0,110,0,7.916382,4.5520755
OSUN,IFELODUN,EKOENDE/EKO AJALA,29-14-12-004,ALONG ORE/EKE ENDE HIGH SCHOOL,234,599,86,0,136,1,7.916382,4.5520755
OSUN,IFELODUN,EKOENDE/EKO AJALA,29-14-12-007,OLUFI VILLAGE/OLUFI VILLAGE,204,511,90,0,113,0,7.4743546,4.360329
OSUN,IFELODUN,EKOENDE/EKO AJALA,29-14-12-008,EKOAJALA/ST. MICHAEL,122,409,43,4,71,0,7.9449126,4.5934
OSUN,IFELODUN,EKOENDE/EKO AJALA,29-14-12-009,EKO AJALA/DISPENSARY,117,323,46,5,61,0,7.9449126,4.5934
OSUN,IFELODUN,EKOENDE/EKO AJALA,29-14-12-010,EKO AJALA/BAALE SQUARE,154,382,41,0,110,0,7.9449126,4.5934
OSUN,IFE NORTH,ASIPA/AKINLALU,29-15-01-001,"ST. JOHN'S SCHOOL I, ASIPA",345,903,159,11,150,0,7.4787103,4.569474
OSUN,IFE NORTH,ASIPA/AKINLALU,29-15-01-002,"ST. JOHN'S SCHOOL II, ASIPA",135,439,54,5,68,0,7.3607434,4.1841409
OSUN,IFE NORTH,ASIPA/AKINLALU,29-15-01-003,"POST OFFICE, ASIPA",267,728,113,2,140,0,7.5134584,4.5234977
OSUN,IFE NORTH,ASIPA/AKINLALU,29-15-01-004,"TOWN HALL, ASIPA",296,771,131,6,128,0,7.5049933,4.5521145
OSUN,IFE NORTH,ASIPA/AKINLALU,29-15-01-005,OGUNDIJO VILLAGE,129,344,62,0,62,0,7.3876479,4.3997248
OSUN,IFE NORTH,ASIPA/AKINLALU,29-15-01-006,TOWN HALL AKINLALU,180,750,71,1,103,0,7.5049933,4.5521145
OSUN,IFE NORTH,ASIPA/AKINLALU,29-15-01-007,"ST. STEPHEN'S SCHOOL, AKINLALU",305,750,177,5,109,1,7.4667698,4.5439534
OSUN,IFE NORTH,EDUNABON  I,29-15-02-001,"COUNCIL HALL, EDUNABON",260,742,81,9,156,0,7.5058188,4.4448002
OSUN,IFE NORTH,EDUNABON  I,29-15-02-003,"L.A. SCHOOL, EDUNABON",287,750,79,5,194,0,7.5206439,4.4488681
OSUN,IFE NORTH,EDUNABON  I,29-15-02-006,TONKERE ORILE/IDI OGBAGBA,91,207,34,0,57,0,7.5349283,4.4619368
OSUN,IFE NORTH,EDUNABON  I,29-15-02-007,OLOBA/BALOGUN,101,241,0,0,0,0,7.5427379,4.456805
OSUN,IFE NORTH,EDUNABON  I,29-15-02-008,ABOJO VILLAGE,82,184,22,0,56,0,7.5427379,4.456805
OSUN,IFE NORTH,EDUNABON  I,29-15-02-009,"C.A.C. SCHOOL, EDUNABON  I",151,559,58,1,83,0,7.5232137,4.4493449
OSUN,IFE NORTH,EDUNABON  I,29-15-02-010,"C.A.C SCHOOL, EDUNABON  II",110,289,1,60,2,1,7.5232137,4.4493449
OSUN,IFE NORTH,EDUNABON  II,29-15-03-001,"ST. PETER'S SCHOOL, EDUNABON",295,849,73,3,207,0,7.6267651,4.433644
OSUN,IFE NORTH,EDUNABON  II,29-15-03-003,OJU-OJA EDUNABON II,114,346,43,5,62,0,7.5427379,4.456805
OSUN,IFE NORTH,EDUNABON  II,29-15-03-004,OSASA'S COMPOUND EDUNABON I,129,395,51,1,72,0,7.5349283,4.4619368
OSUN,IFE NORTH,EDUNABON  II,29-15-03-006,EJEMU VILLAGE,109,305,36,0,69,0,7.9016186,4.3231241
OSUN,IFE NORTH,EDUNABON  II,29-15-03-007,MOROYIN/OGBIGBI,122,437,43,0,77,0,7.5349283,4.4619368
OSUN,IFE NORTH,EDUNABON  II,29-15-03-008,"ELERIN I,II &  III",84,167,37,1,41,0,7.5398076,4.0330117
OSUN,IFE NORTH,EDUNABON  II,29-15-03-009,APESIKITI/ALAWIYE,98,177,26,1,70,0,7.5339725,4.4501837
OSUN,IFE NORTH,EDUNABON  II,29-15-03-010,"EMMANUEL C & S PRY. SCHOOL, EDUNABON",274,644,125,0,118,0,43.7985321,-79.3184276
OSUN,IFE NORTH,FAMIA,29-15-04-001,"ST. MARTIN'S SCHOOL, EGBEDA",136,342,42,0,91,0,43.5571344,-79.6367619
OSUN,IFE NORTH,FAMIA,29-15-04-002,"OKUN-OMONI GRAMMAR SCHOOL, OKUU",277,780,127,0,132,0,7.3750343,4.4234338
OSUN,IFE NORTH,FAMIA,29-15-04-003,"ST. PAUL'S PRY. SCHOOL, FAMIA",331,991,182,2,134,0,7.395157,4.531541
OSUN,IFE NORTH,FAMIA,29-15-04-004,"ST. PHILLIP'S SCHOOL, IDI-IROKO",252,616,84,2,143,0,43.5788215,-79.6324344
OSUN,IFE NORTH,FAMIA,29-15-04-005,ASABI VILLAGE,267,723,124,1,107,0,7.7647315,4.5491843
OSUN,IFE NORTH,FAMIA,29-15-04-006,"APOSTOLIC SCHOOL, BAALE-SANGO",214,525,126,1,78,0,7.4231164,3.8805515
OSUN,IFE NORTH,FAMIA,29-15-04-007,ONISORO VILLAGE,194,453,74,1,118,0,7.527958,4.4529665
OSUN,IFE NORTH,YAKOYO,29-15-05-001,"ST. JOHN'S SCHOOL, YAKOYO",217,739,86,9,109,0,40.7295134,-73.9964609
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-001,"TOWN HALL, IPETUMODU",258,832,103,11,109,0,7.5215338,4.4443951
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-004,ISALE OLA/DELE,234,760,108,13,102,1,7.4973729,4.4027782
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-006,"THE APOSTOLIC SCHOOL, IPETUMODU",262,956,111,15,122,0,7.528611,4.433056
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-007,"CHRIST SCHOOL, II, IPETUMODU",298,940,108,13,148,0,7.5261448,4.4408405
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-008,"BAPTIST PRY. SCHOOL, IPETUMODU",161,491,72,7,69,0,7.5338746,4.3900258
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-009,ISALE OLA/OLOSE,98,628,32,1,55,0,7.5216385,4.4448217
OSUN,IFE NORTH,IPETUMODU  I,29-15-06-011,"C.A.C SCHOOL, IPETUMODU",212,587,53,6,115,0,7.5232137,4.4493449
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-001,"MATERNITY CENTRE,IPETUMODU",228,784,70,13,122,0,7.5161424,4.4360749
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-002,"C.A.C. SCHOOL, BAAKUN/ IPETUMODU",270,731,77,19,159,0,7.5232137,4.4493449
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-003,"L.A. SCHOOL, ORUGUN, IPETUMODU",237,832,69,9,150,0,7.5206439,4.4488681
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-004,"AYETORO AREA, IPETUMODU",230,887,77,13,132,0,7.5158343,4.44651
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-005,"ST. JOHN'S SCHOOL, OKE-OLA",276,1026,132,20,115,1,7.5252871,4.4351141
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-006,"A.U.D. SCHOOL, KOSO",234,750,98,11,90,1,7.5232814,4.4378688
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-007,"ISALE AAJE,IPETUMODU",250,778,122,7,100,0,7.4968574,4.4542311
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-008,"ORIGBO COMM. UNITY HIGH SCHOOL, IPETUMODU",200,791,79,22,90,0,7.5126684,4.4349814
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-010,"AMULIE, IPETUMODU",204,707,0,11,97,1,7.4968574,4.4542311
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-011,"ODO-OBA, IPETUMODU",214,690,74,8,115,0,7.5158343,4.44651
OSUN,IFE NORTH,IPETUMODU  II,29-15-07-012,"ABEBI JUNCTION, IPETUMODU`",250,857,100,3,128,0,7.5232814,4.4378688
OSUN,IFE NORTH,MORO,29-15-08-001,"DISPENSARY CENTRE, MORO",152,594,62,9,76,0,43.467299,-80.523298
OSUN,IFE NORTH,MORO,29-15-08-003,COPERATIVE MORO,173,757,59,13,93,0,7.5349283,4.4619368
OSUN,IFE NORTH,MORO,29-15-08-004,ELEWERAN VILLAGE,167,481,106,22,35,0,7.5349283,4.4619368
OSUN,IFE NORTH,MORO,29-15-08-005,IFELODUN MARKET CENTRE,162,750,48,18,80,2,7.5396786,4.460535
OSUN,IFE NORTH,MORO,29-15-08-007,"ODU HALL, MORO",210,762,98,10,97,0,7.5349283,4.4619368
OSUN,IFE NORTH,MORO,29-15-08-008,"AYEPE HALL, MORO",219,750,98,14,95,0,7.5349283,4.4619368
OSUN,IFE NORTH,MORO,29-15-08-009,"L.A. SCHOOL, OLUKOTUN",191,455,121,0,54,0,7.5349283,4.4619368
OSUN,IFE NORTH,OYERE I,29-15-09-001,"ST. RAPHAEL'S SCHOOL, TORO",144,610,65,1,71,0,43.3543136,-79.7673815
OSUN,IFE NORTH,OYERE I,29-15-09-002,"APOSTOLIC'S SCHOOL, IDI-ITA",182,531,53,6,113,0,7.4691347,4.5422036
OSUN,IFE NORTH,OYERE I,29-15-09-003,"L.A. SCHOOL, ORI-OKUTA",147,453,76,5,46,0,7.33839,4.5299759
OSUN,IFE NORTH,OYERE I,29-15-09-005,"ST. PAUL'S SCHOOL, MOLODO",207,710,80,3,116,0,43.4253911,-80.5162734
OSUN,IFE NORTH,OYERE - II,29-15-10-001,"L.A. SCHOOL, AMUKEGUN",154,543,51,0,87,0,7.33839,4.5299759
OSUN,IFE NORTH,OYERE - II,29-15-10-004,APAMU IBADAN,128,395,57,0,58,0,7.4821976,4.5602666
OSUN,IFE NORTH,OYERE - II,29-15-10-005,"L.A. SCHOOL, ATOWO",163,428,63,1,90,0,7.262563,4.449965
OSUN,IFE NORTH,OYERE - II,29-15-10-006,"CHRIST CHURCH SCHOOL, ABORISAADE I",253,897,118,9,105,5,42.9969169,-84.2008147
OSUN,IFE SOUTH,AYESAN,29-16-01-006,"ST. LUKE PRY. SCHOOL, BOLORUNDURO II",192,481,55,4,126,0,51.4899108,-0.0055769
OSUN,IFE SOUTH,AYESAN,29-16-01-007,"C.A.C PRY. SCHOOL, IDI-OBI",184,506,60,0,120,0,7.193975,4.675991
OSUN,IFE SOUTH,AYESAN,29-16-01-009,"ST. PETER'S PRY. SCHOOL, IFETEDO",145,337,35,4,100,1,7.2175586,4.6932357
OSUN,IFE SOUTH,AYESAN,29-16-01-010,"AKODI KUOLE, IFETEDO",178,403,74,1,99,0,7.1976489,4.711976
OSUN,IFE SOUTH,IKIJA  I,29-16-02-002,"IFETEDO HIGH SCHOOL I, IFETEDO",89,206,37,0,51,0,7.1927108,4.7052798
OSUN,IFE SOUTH,IKIJA  I,29-16-02-003,"IFETEDO HIGH SCHOOL II, IFETEDO",71,164,20,2,45,0,7.1927108,4.7052798
OSUN,IFE SOUTH,IKIJA  I,29-16-02-005,AKODI AJIBIKE IFETEDO,162,308,64,1,96,0,7.2033606,4.7122337
OSUN,IFE SOUTH,IKIJA  I,29-16-02-006,OKE-ESO I IFETEDO,150,328,43,0,97,0,7.630157,4.7523337
OSUN,IFE SOUTH,IKIJA  I,29-16-02-007,"OKE-ESO II, IFETEDO",87,159,31,0,54,0,7.630157,4.7523337
OSUN,IFE SOUTH,IKIJA  I,29-16-02-009,ABATUNTUN,127,253,61,1,56,0,7.1929565,4.6760061
OSUN,IFE SOUTH,IKIJA  I,29-16-02-010,AKODI FAMOROTI IFETEDO,111,277,38,3,67,0,7.1929565,4.6760061
